accuracy,uar,macro_f1
0.2596685082872928,0.25499616842784545,0.2469329268292683
0.39226519337016574,0.3949493829152214,0.39376409410756885
0.3701657458563536,0.3751058723884811,0.36707646338829286
"","",""
